[14:18:13:411 @116 main: Reviews by hotel Id: 2981
[14:18:13:415 @77 main: find reviews for hotel with id 3308
[14:18:13:415 @116 main: Reviews by hotel Id: 3308
[14:18:13:418 @77 main: find reviews for hotel with id 3552
[14:18:13:419 @116 main: Reviews by hotel Id: 3552
[14:18:13:422 @77 main: find reviews for hotel with id 360
[14:18:13:422 @116 main: Reviews by hotel Id: 360
[14:18:13:425 @77 main: find reviews for hotel with id 4044
[14:18:13:425 @116 main: Reviews by hotel Id: 4044
[14:18:13:430 @77 main: find reviews for hotel with id 40443
[14:18:13:430 @116 main: Reviews by hotel Id: 40443
[14:18:13:435 @77 main: find reviews for hotel with id 40682
[14:18:13:435 @116 main: Reviews by hotel Id: 40682
[14:18:13:438 @77 main: find reviews for hotel with id 41833
[14:18:13:439 @116 main: Reviews by hotel Id: 41833
[14:18:13:442 @77 main: find reviews for hotel with id 422927
[14:18:13:442 @116 main: Reviews by hotel Id: 422927
[14:18:13:446 @77 main: find reviews for hotel with id 42336
[14:18:13:446 @116 main: Reviews by hotel Id: 42336
[14:18:13:449 @77 main: find reviews for hotel with id 4302
[14:18:13:449 @116 main: Reviews by hotel Id: 4302
[14:18:13:452 @77 main: find reviews for hotel with id 437098
[14:18:13:452 @116 main: Reviews by hotel Id: 437098
[14:18:13:455 @77 main: find reviews for hotel with id 438727
[14:18:13:455 @116 main: Reviews by hotel Id: 438727
[14:18:13:459 @77 main: find reviews for hotel with id 444672
[14:18:13:460 @116 main: Reviews by hotel Id: 444672
[14:18:13:462 @77 main: find reviews for hotel with id 455591
[14:18:13:462 @116 main: Reviews by hotel Id: 455591
[14:18:13:470 @77 main: find reviews for hotel with id 4705
[14:18:13:470 @116 main: Reviews by hotel Id: 4705
[14:18:13:472 @77 main: find reviews for hotel with id 476728
[14:18:13:472 @116 main: Reviews by hotel Id: 476728
[14:18:13:474 @77 main: find reviews for hotel with id 487
[14:18:13:474 @116 main: Reviews by hotel Id: 487
[14:18:13:477 @77 main: find reviews for hotel with id 491
[14:18:13:477 @116 main: Reviews by hotel Id: 491
[14:18:13:477 @77 main: find reviews for hotel with id 5045
[14:18:13:477 @116 main: Reviews by hotel Id: 5045
[14:18:13:480 @77 main: find reviews for hotel with id 50993
[14:18:13:480 @116 main: Reviews by hotel Id: 50993
[14:18:13:482 @77 main: find reviews for hotel with id 51116
[14:18:13:482 @116 main: Reviews by hotel Id: 51116
[14:18:13:484 @77 main: find reviews for hotel with id 519729
[14:18:13:485 @116 main: Reviews by hotel Id: 519729
[14:18:13:488 @77 main: find reviews for hotel with id 522505
[14:18:13:489 @116 main: Reviews by hotel Id: 522505
[14:18:13:495 @77 main: find reviews for hotel with id 524164
[14:18:13:496 @116 main: Reviews by hotel Id: 524164
[14:18:13:499 @77 main: find reviews for hotel with id 5338
